gene,regulated,GO_IDS
ATF6,no,GO:0000976 GO:0000977 GO:0000978 GO:0000981 GO:0001228 GO:0003700 GO:0005515 GO:0031625 GO:0035497 GO:0042802 GO:0043565 GO:0046982 GO:1990837 GO:0001654 GO:0006357 GO:0006457 GO:0007165 GO:0007601 GO:0010508 GO:0030968 GO:0036500 GO:0036503 GO:0043065 GO:0045944 GO:1903893 GO:1990440
FAM53B,no,
PUS10,no,GO:0005515 GO:0009982 GO:0046872 GO:0070878 GO:0106029 GO:0031053 GO:0031119
ZNF250,no,GO:0000978 GO:0000981 GO:0046872 GO:1990837 GO:0006357
H3C2,no,GO:0003677 GO:0005515 GO:0030527 GO:0045296 GO:0046982 GO:0006334 GO:0032200 GO:0040029
SH3RF3,no,GO:0005515 GO:0046872 GO:0061630 GO:0006915 GO:0016567 GO:0032436 GO:0046330 GO:0051865
EIF2S3,no,GO:0000049 GO:0003743 GO:0003924 GO:0005515 GO:0005525 GO:0008135 GO:0045296 GO:0001731 GO:0006413
VKORC1,no,GO:0005515 GO:0047057 GO:0047058 GO:0048038 GO:0006805 GO:0007596 GO:0010243 GO:0014070 GO:0017187 GO:0030193 GO:0042373 GO:0046677 GO:0050820 GO:0060348
LOC107986935,down,
CTDP1,no,GO:0001096 GO:0004721 GO:0005515 GO:0008420 GO:0017018 GO:0030957 GO:0006368 GO:0006470 GO:0010458 GO:0043923 GO:0051301 GO:0061052 GO:0070940
EIF3M,no,GO:0003743 GO:0005515 GO:0031369 GO:0001732 GO:0002183 GO:0006413
KIAA1328,no,
TP73-AS1,no,
PRMT5,no,GO:0002039 GO:0003714 GO:0005515 GO:0008168 GO:0008327 GO:0008469 GO:0016274 GO:0035243 GO:0042802 GO:0043021 GO:0044020 GO:0046982 GO:0070888 GO:0000387 GO:0006325 GO:0006353 GO:0006355 GO:0007088 GO:0018216 GO:0032922 GO:0034969 GO:0035246 GO:0042118 GO:0043985 GO:0044030 GO:0045596 GO:0045892 GO:0048026 GO:0048714 GO:0070372 GO:0090161 GO:0097421 GO:1901796 GO:1904992
EDRF1-AS1,no,
TMEM184C,no,GO:0005215 GO:0006810
PACS2,no,GO:0005515 GO:0044325 GO:0000045 GO:0006915 GO:0032469 GO:0034497 GO:0072659 GO:1990456
PKDREJ,down,GO:0005262 GO:0005509 GO:0007340 GO:0050982 GO:0070588
PRSS2,no,GO:0004222 GO:0004252 GO:0005509 GO:0005515 GO:0008236 GO:0006508 GO:0007586 GO:0019730 GO:0022617 GO:0030307 GO:0030574 GO:0045785
PPT1,no,GO:0005515 GO:0008474 GO:0016290 GO:0016790 GO:0035727 GO:0120146 GO:0002084 GO:0006898 GO:0006907 GO:0007042 GO:0007269 GO:0007399 GO:0007420 GO:0007601 GO:0007625 GO:0008306 GO:0008344 GO:0015031 GO:0016042 GO:0030149 GO:0030163 GO:0030308 GO:0031579 GO:0032429 GO:0043066 GO:0043524 GO:0044265 GO:0046949 GO:0048260 GO:0048549 GO:0048666 GO:0050803 GO:0050896
SPICE1,no,GO:0005515 GO:0046599 GO:0051301 GO:0051310 GO:0090307
CTNNBIP1,no,GO:0005515 GO:0008013 GO:0070016 GO:0001658 GO:0002528 GO:0009952 GO:0016055 GO:0030178 GO:0031333 GO:0032091 GO:0043392 GO:0043433 GO:0045657 GO:0045669 GO:0048662 GO:0060633 GO:0072201 GO:0090090
DUSP18,no,GO:0004725 GO:0005515 GO:0008138 GO:0016791 GO:0017017 GO:0017018 GO:0016311 GO:0035335 GO:0035970
SNORA10,no,
STYXL1,no,GO:0001691 GO:0004864 GO:0005515 GO:0008138 GO:0019903 GO:0006470 GO:0010976 GO:0032515 GO:0035556 GO:0062030 GO:2001242 GO:2001244
LINC01139,no,
SPAG16,no,
ACO1,no,GO:0003723 GO:0003994 GO:0005515 GO:0030350 GO:0046872 GO:0047780 GO:0051538 GO:0051539 GO:0006099 GO:0006101 GO:0006417 GO:0006879 GO:0009791 GO:0010040 GO:0050892
MIR3142HG,no,
PPP3CA,no,GO:0004722 GO:0005509 GO:0005515 GO:0005516 GO:0016018 GO:0017018 GO:0019899 GO:0033192 GO:0044877 GO:0046983 GO:0051117 GO:0140677 GO:0000082 GO:0001975 GO:0006470 GO:0006606 GO:0006816 GO:0007420 GO:0007568 GO:0008544 GO:0010628 GO:0010629 GO:0014883 GO:0014898 GO:0016311 GO:0023057 GO:0030216 GO:0030335 GO:0033173 GO:0033555 GO:0035562 GO:0042060 GO:0042104 GO:0042110 GO:0043403 GO:0045669 GO:0045672 GO:0045785 GO:0045807 GO:0045944 GO:0046676 GO:0046878 GO:0048741 GO:0048813 GO:0050774 GO:0050804 GO:0051091 GO:0051592 GO:0060079 GO:0061006 GO:0070262 GO:0070886 GO:0071333 GO:0090193 GO:0097205 GO:0097720 GO:0099170 GO:1901386 GO:1901387 GO:1903244 GO:1905205 GO:1905665 GO:1905949
LINC01061,no,
NT5DC3,no,
EMC6,no,GO:0005515 GO:0032977 GO:0000045 GO:0045050 GO:0071816
EBF1,down,GO:0000978 GO:0000981 GO:0005515 GO:0046872 GO:0070742 GO:0006357
BRAF,no,GO:0004672 GO:0004674 GO:0004708 GO:0004709 GO:0005509 GO:0005515 GO:0005524 GO:0031267 GO:0042802 GO:0097110 GO:0106310 GO:0000165 GO:0002318 GO:0006468 GO:0007173 GO:0008542 GO:0009887 GO:0010628 GO:0010764 GO:0010828 GO:0016079 GO:0030878 GO:0033077 GO:0033138 GO:0034446 GO:0035019 GO:0042127 GO:0043066 GO:0043149 GO:0043367 GO:0043369 GO:0043524 GO:0045580 GO:0048538 GO:0048680 GO:0050772 GO:0050852 GO:0051496 GO:0060291 GO:0060323 GO:0060324 GO:0070371 GO:0070374 GO:0070413 GO:0071277 GO:0071466 GO:0072577 GO:0090150 GO:1900026 GO:2000301 GO:2000352
CCDST,no,
MROH1,no,
MKRN3,no,GO:0003723 GO:0005515 GO:0042802 GO:0046872 GO:0061630 GO:0000209 GO:0016567
ARSK,no,
KLHDC1,no,GO:1990756 GO:0016567 GO:0140627
AP3D1,no,GO:0005515 GO:0006623 GO:0006886 GO:0006896 GO:0008089 GO:0016182 GO:0016183 GO:0016192 GO:0032438 GO:0035646 GO:0035654 GO:0036465 GO:0045944 GO:0046907 GO:0048007 GO:0048490 GO:0048499 GO:0051138 GO:0060155 GO:0061088 GO:0072657 GO:0098943 GO:1903232
LOC107985523,no,
CAHM,down,
SGPL1,no,GO:0005515 GO:0008117 GO:0030170 GO:0001553 GO:0001570 GO:0001822 GO:0006631 GO:0006672 GO:0007283 GO:0008209 GO:0008210 GO:0009791 GO:0010761 GO:0030097 GO:0030148 GO:0030149 GO:0033327 GO:0040014 GO:0048008 GO:0048705 GO:0060021 GO:0060325 GO:0097190
TFAP2E-AS1,up,
NOTCH2NLR,no,
ZNF595,no,GO:0000978 GO:0000981 GO:0005515 GO:0046872 GO:0006357
ANP32AP1,no,
PDXDC2P-NPIPB14P,no,GO:0016831 GO:0030170 GO:0019752
DNAJC27,no,GO:0003924 GO:0005515 GO:0005525 GO:0006886 GO:0070374 GO:0071701
PANO1,no,
GBP6,down,GO:0003924 GO:0005525 GO:0006955 GO:0042742 GO:0042832 GO:0050830 GO:0071346
FGF2,no,GO:0005104 GO:0005125 GO:0005178 GO:0005515 GO:0008083 GO:0008201 GO:0019956 GO:0030374 GO:0042056 GO:0042802 GO:0090722 GO:0001649 GO:0001658 GO:0001759 GO:0001934 GO:0001935 GO:0001938 GO:0002042 GO:0002052 GO:0006366 GO:0006661 GO:0006935 GO:0007165 GO:0007265 GO:0007399 GO:0007405 GO:0007568 GO:0008284 GO:0008543 GO:0009792 GO:0009887 GO:0010001 GO:0010595 GO:0010628 GO:0010629 GO:0010764 GO:0010863 GO:0014068 GO:0014843 GO:0021762 GO:0021930 GO:0021940 GO:0030154 GO:0030214 GO:0030324 GO:0030334 GO:0032958 GO:0038001 GO:0040037 GO:0042060 GO:0042491 GO:0042660 GO:0043406 GO:0043410 GO:0043491 GO:0043536 GO:0043537 GO:0043552 GO:0045609 GO:0045669 GO:0045765 GO:0045766 GO:0045893 GO:0045944 GO:0046668 GO:0048598 GO:0048678 GO:0048864 GO:0050679 GO:0050918 GO:0051209 GO:0051726 GO:0051781 GO:0051897 GO:0060045 GO:0060070 GO:0060128 GO:0060129 GO:0060548 GO:0060591 GO:0060644 GO:0060978 GO:0061045 GO:0070371 GO:0070374 GO:0071260 GO:0072089 GO:0090049 GO:0090050 GO:0090263 GO:1902748 GO:1902895 GO:1902913 GO:1903587 GO:1903672 GO:1904707 GO:1904977 GO:1905278 GO:1905564 GO:2000544 GO:2000546 GO:2000573 GO:2000647 GO:2000648 GO:2000738 GO:2001028
SLC7A1,no,GO:0000064 GO:0001618 GO:0005290 GO:0005515 GO:0015171 GO:0015174 GO:0015189 GO:0061459 GO:0006865 GO:0015807 GO:0015819 GO:0015822 GO:0042102 GO:0046718 GO:0089718 GO:0097638 GO:0150104 GO:1903352 GO:1903401 GO:1903810 GO:1903826
SRBD1,no,GO:0003729 GO:0003735 GO:0006139 GO:0006412
EIF2AK3,no,GO:0004672 GO:0004674 GO:0004694 GO:0005515 GO:0005524 GO:0019899 GO:0019903 GO:0042802 GO:0051879 GO:0106310 GO:0001501 GO:0001503 GO:0001525 GO:0002063 GO:0006468 GO:0006919 GO:0006983 GO:0007029 GO:0010575 GO:0010628 GO:0010998 GO:0017148 GO:0018105 GO:0019722 GO:0030282 GO:0030968 GO:0031018 GO:0031642 GO:0032055 GO:0032057 GO:0034198 GO:0034976 GO:0036492 GO:0036499 GO:0042149 GO:0045943 GO:0046777 GO:0048009 GO:0060734 GO:0070417 GO:1900182 GO:1902235 GO:1990737
LINC02765,up,
LYZL4,down,GO:0003796 GO:0007342 GO:0009566 GO:0042742
REXO4,no,GO:0003690 GO:0003697 GO:0003723 GO:0004519 GO:0004527 GO:0005515 GO:0008408 GO:0000737 GO:0000738 GO:0006281 GO:0006355 GO:0006364 GO:0090305
SEPTIN9,no,GO:0003924 GO:0005515 GO:0005525 GO:0045296 GO:0060090 GO:0061640 GO:1902857
NPAS2,no,GO:0000978 GO:0000981 GO:0003677 GO:0003700 GO:0005515 GO:0046872 GO:0046983 GO:0051879 GO:1990837 GO:0006357 GO:0006974 GO:0007417 GO:0009410 GO:0032922 GO:0045739 GO:0045893 GO:0045944 GO:0051775 GO:0060548 GO:2000987 GO:2001020
ARRDC5,no,GO:0031625 GO:1990756 GO:0015031
FCF1P2,no,
KLRK1-AS1,no,
LOC105373510,up,
TEAD3,no,GO:0000978 GO:0000981 GO:0003700 GO:0005515 GO:0061629 GO:0006357 GO:0007565 GO:0035329 GO:0045944 GO:0048568 GO:0055059
TRIM17,up,GO:0004842 GO:0005515 GO:0008270 GO:0030674 GO:0061630 GO:0006914 GO:0010468 GO:0016567 GO:0032880 GO:0045087 GO:0051865
LOC101927790,down,
HAGH,no,GO:0004416 GO:0005515 GO:0046872 GO:0006749 GO:0006750 GO:0019243
PABIR1,no,GO:0004865 GO:0005515 GO:0030307 GO:0032436 GO:0043086 GO:0044818
MIR4492,no,
GOLGA2P5,no,GO:0005515 GO:0007030 GO:0051225
B4GALT3,no,GO:0003831 GO:0003945 GO:0008378 GO:0046872 GO:0005975 GO:0006486 GO:0006682 GO:0070085
RIPK2,no,GO:0004674 GO:0004706 GO:0004715 GO:0005102 GO:0005515 GO:0005524 GO:0030274 GO:0042802 GO:0042803 GO:0050700 GO:0089720 GO:0106310 GO:0001961 GO:0002250 GO:0002827 GO:0006915 GO:0006954 GO:0007165 GO:0007249 GO:0007254 GO:0010800 GO:0010942 GO:0018108 GO:0019221 GO:0031398 GO:0031663 GO:0032092 GO:0032722 GO:0032727 GO:0032728 GO:0032729 GO:0032731 GO:0032735 GO:0032743 GO:0032755 GO:0032760 GO:0033080 GO:0033092 GO:0033138 GO:0034134 GO:0034142 GO:0035739 GO:0043065 GO:0043123 GO:0043330 GO:0045087 GO:0045627 GO:0045944 GO:0046330 GO:0050731 GO:0050830 GO:0050852 GO:0051092 GO:0060907 GO:0070371 GO:0070374 GO:0070427 GO:0070431 GO:0070555 GO:0070671 GO:0070673 GO:0071223 GO:0071224 GO:0071225 GO:0097202 GO:0098792 GO:1904417 GO:2000563
LINC00319,no,
PEPD,no,GO:0004181 GO:0005515 GO:0008233 GO:0030145 GO:0070006 GO:0102009 GO:0006508 GO:0006520 GO:0030574
LOC102724117,no,
PLCE1-AS1,no,
AVIL,no,GO:0003779 GO:0005515 GO:0005546 GO:0051015 GO:0071933 GO:0007015 GO:0007399 GO:0008154 GO:0010592 GO:0010976 GO:0051014 GO:0051016 GO:0060271 GO:1900480
MIR22HG,no,
LOC107985034,no,
FOXA3,no,GO:0000976 GO:0000978 GO:0000981 GO:0003700 GO:0005515 GO:0019904 GO:1990837 GO:0001678 GO:0006325 GO:0006357 GO:0006366 GO:0007283 GO:0009267 GO:0009653 GO:0030154 GO:0045944 GO:0061484
RECQL5,no,GO:0000993 GO:0003676 GO:0003678 GO:0005524 GO:0009378 GO:0016887 GO:0043138 GO:0000278 GO:0000724 GO:0006259 GO:0006260 GO:0006268 GO:0006281 GO:0006310 GO:0032508 GO:0034244 GO:0051301 GO:0051304 GO:0071466 GO:0072757 GO:1901655 GO:1990414 GO:2000042
HUS1,no,GO:0005515 GO:0000077 GO:0000723 GO:0000724 GO:0001932 GO:0006281 GO:0006289 GO:0006468 GO:0006974 GO:0009411 GO:0009792 GO:0031573 GO:0033314 GO:0044778 GO:0071479
UBN2,no,
JUN,no,GO:0000976 GO:0000978 GO:0000981 GO:0001227 GO:0001228 GO:0003677 GO:0003682 GO:0003700 GO:0003723 GO:0005096 GO:0005515 GO:0008134 GO:0019899 GO:0031625 GO:0035497 GO:0042802 GO:0044389 GO:0061629 GO:0070412 GO:0140296 GO:1990837 GO:0000122 GO:0001525 GO:0001774 GO:0001889 GO:0001938 GO:0003151 GO:0006357 GO:0006915 GO:0007179 GO:0007265 GO:0008283 GO:0008285 GO:0009410 GO:0010634 GO:0030224 GO:0031103 GO:0031953 GO:0034614 GO:0035026 GO:0035994 GO:0042127 GO:0043065 GO:0043392 GO:0043524 GO:0043922 GO:0043923 GO:0045892 GO:0045893 GO:0045944 GO:0048146 GO:0050790 GO:0051726 GO:0060395 GO:0061029 GO:0070374 GO:0071276 GO:0071277 GO:0072740 GO:0140467 GO:1901522 GO:1902895 GO:1904707 GO:1990441 GO:2000144
EPHA5-AS1,no,
RBMS1,no,GO:0003690 GO:0003697 GO:0003723 GO:0003730 GO:0005515 GO:0008143 GO:0008266 GO:0006260 GO:0006396
CFAP68,no,GO:0003674 GO:0005515 GO:0008150
LY6E-DT,down,
COSMOC,no,
COX11,no,GO:0005507 GO:0005515 GO:0009055 GO:0022900 GO:0033132 GO:0055065
DEAF1,no,GO:0000977 GO:0000981 GO:0001227 GO:0005515 GO:0046872 GO:0000122 GO:0001843 GO:0006357 GO:0006366 GO:0007281 GO:0009653 GO:0033599 GO:0045892 GO:0045893 GO:0048706
USP42,no,GO:0004197 GO:0004843 GO:0005515 GO:0006511 GO:0007283 GO:0016579 GO:0030154 GO:0042981
ZNF563,no,GO:0000977 GO:0000981 GO:0005515 GO:0046872 GO:0006357
KCTD1,no,GO:0003714 GO:0005515 GO:0008134 GO:0042802 GO:0045892 GO:0051260
HECA,no,GO:0003674 GO:0030323 GO:0045930
MBTD1,no,GO:0003682 GO:0005515 GO:0008270 GO:0035064 GO:0042393 GO:0000724 GO:0006325 GO:0016573 GO:0042981 GO:0043967 GO:0043968 GO:0045892 GO:0045893 GO:0048706 GO:0051726 GO:1905168 GO:2000779
RTL10,no,GO:0005515 GO:0051881 GO:0097345
LOC105372061,no,
POGLUT2,no,GO:0035251 GO:0035252 GO:0046527 GO:0140561 GO:0140562 GO:0018242
EMSY,no,GO:0005515 GO:0006281 GO:0006325 GO:0006355
LAMA3,no,GO:0005178 GO:0005198 GO:0005201 GO:0001738 GO:0007229 GO:0007411 GO:0008544 GO:0009887 GO:0009888 GO:0016477 GO:0030155 GO:0030334 GO:0031581 GO:0035987 GO:0045995 GO:0098609
ATOX1-AS1,no,
ZNF354B,no,GO:0000978 GO:0000981 GO:0003682 GO:0046872 GO:0000122 GO:0006357
ZNF263,no,GO:0000976 GO:0000978 GO:0000981 GO:0001227 GO:0003700 GO:0005515 GO:0043565 GO:0046872 GO:1990837 GO:0000122 GO:0006355 GO:0006357 GO:0045944
RPPH1,no,GO:0004526 GO:0008033 GO:0090502
ARRDC1-AS1,no,
RARG,no,GO:0000978 GO:0000981 GO:0003677 GO:0003682 GO:0003700 GO:0004879 GO:0005515 GO:0008270 GO:0046965 GO:1990837 GO:0000122 GO:0001843 GO:0002068 GO:0003430 GO:0006915 GO:0008284 GO:0008285 GO:0008361 GO:0009755 GO:0009952 GO:0010628 GO:0030154 GO:0031076 GO:0031641 GO:0032331 GO:0032526 GO:0035116 GO:0035264 GO:0043065 GO:0043068 GO:0045637 GO:0045944 GO:0048048 GO:0048384 GO:0060070 GO:0060324 GO:0060534 GO:0060740 GO:0070384 GO:0071300 GO:0072089 GO:1990830 GO:2000647
RABAC1,no,
AKAP5,no,GO:0005515 GO:0005516 GO:0008179 GO:0017124 GO:0030346 GO:0031698 GO:0034237 GO:0035254 GO:0050811 GO:0051018 GO:0060090 GO:0097110 GO:0007165 GO:0007193 GO:0007194 GO:0007268 GO:0010738 GO:0045762 GO:0070886 GO:1900273 GO:1901387 GO:1903078 GO:1905665 GO:1905751
MYLK2,no,GO:0004683 GO:0004687 GO:0005515 GO:0005516 GO:0005524 GO:0032027 GO:0006941 GO:0007274 GO:0010628 GO:0014816 GO:0018107 GO:0032971 GO:0035914 GO:0046777 GO:0055008 GO:0060048
BLOC1S1,no,GO:0005515 GO:0008089 GO:0009060 GO:0016197 GO:0018394 GO:0031175 GO:0032418 GO:0032438 GO:0048490 GO:0051036 GO:0060155 GO:0062196 GO:0072384
ARL8B,no,GO:0003924 GO:0003925 GO:0005515 GO:0005525 GO:0019003 GO:0043014 GO:0048487 GO:0001778 GO:0002505 GO:0002747 GO:0007049 GO:0007059 GO:0008089 GO:0015031 GO:0016197 GO:0032418 GO:0042267 GO:0046754 GO:0051301 GO:0061909 GO:0090117 GO:0090385 GO:1902774 GO:1990927
LOC105373785,no,
OBI1-AS1,no,
ASNSD1,no,GO:0003674 GO:0004066 GO:0006529 GO:0006541 GO:0008150
MBNL1,no,GO:0001069 GO:0003723 GO:0003725 GO:0005515 GO:0046872 GO:0000381 GO:0001701 GO:0006397 GO:0007399 GO:0008380 GO:0030326 GO:0043484 GO:0045445
KXD1,no,GO:0005515 GO:0016192 GO:0032418 GO:0051036 GO:0062196 GO:0072384
LOC102724351,no,
ZRANB2,no,GO:0001530 GO:0003723 GO:0005515 GO:0046872 GO:0006397 GO:0008380
MIF4GD,no,GO:0003723 GO:0005515 GO:0008022 GO:0008494 GO:0042802 GO:0002191 GO:0006446 GO:0045727
MB21D2,no,
ERRFI1,no,GO:0005096 GO:0005515 GO:0017124 GO:0019901 GO:0031267 GO:0007175 GO:0031953 GO:0032691 GO:0032720 GO:0032869 GO:0032966 GO:0036120 GO:0042059 GO:0043589 GO:0045616 GO:0048286 GO:0060426 GO:0060428 GO:0061469 GO:0070373 GO:0071364 GO:0071474 GO:0071549 GO:1903243
LOC112268118,no,
ZNF215,no,GO:0000978 GO:0000981 GO:0003700 GO:0046872 GO:0006357
FARSB,no,GO:0000287 GO:0003723 GO:0004826 GO:0005515 GO:0005524 GO:0006412 GO:0006432 GO:0051290
RBFADN,down,
MIOS,no,GO:0005515 GO:0031503 GO:0032008 GO:0034198 GO:1904262 GO:1904263
LOC105370910,down,
MSMP,no,GO:0003674 GO:0005125 GO:0031727 GO:0002548 GO:0006954 GO:0007165 GO:0048247
AIM2,no,GO:0003690 GO:0005515 GO:0042802 GO:0002218 GO:0002221 GO:0002230 GO:0006915 GO:0006954 GO:0006955 GO:0032088 GO:0032731 GO:0033209 GO:0035458 GO:0044546 GO:0045087 GO:0050729 GO:0051092 GO:0051607 GO:0070269 GO:0071466 GO:1904270 GO:2001056
INO80,no,GO:0003677 GO:0003779 GO:0005515 GO:0005524 GO:0008094 GO:0016887 GO:0042393 GO:0043014 GO:0140658 GO:0000070 GO:0000723 GO:0000724 GO:0006275 GO:0006281 GO:0006282 GO:0006302 GO:0006338 GO:0006351 GO:0010571 GO:0030307 GO:0033044 GO:0034644 GO:0043618 GO:0045739 GO:0045893 GO:0045944 GO:0045995 GO:0051225 GO:0051301 GO:0051726 GO:0060382 GO:0070914 GO:0071479 GO:1904507 GO:2000045
CA5B,no,GO:0004089 GO:0008270 GO:0016836 GO:0006730 GO:0009617
H1-10-AS1,no,
TUSC3,no,GO:0015095 GO:0006487 GO:0015693 GO:0018279 GO:0050890 GO:0055085 GO:1903830
LOC729291,no,
RPS3,no,GO:0000977 GO:0003677 GO:0003684 GO:0003723 GO:0003729 GO:0003735 GO:0003906 GO:0004520 GO:0005515 GO:0008017 GO:0015631 GO:0019104 GO:0019899 GO:0019900 GO:0019901 GO:0030544 GO:0032357 GO:0032358 GO:0044390 GO:0044877 GO:0051018 GO:0051536 GO:0051879 GO:0070181 GO:0097100 GO:0140078 GO:0140297 GO:0002181 GO:0006281 GO:0006412 GO:0006413 GO:0006915 GO:0006974 GO:0007059 GO:0010628 GO:0017148 GO:0031116 GO:0031334 GO:0031397 GO:0032079 GO:0032743 GO:0034614 GO:0042104 GO:0042981 GO:0043507 GO:0045738 GO:0045739 GO:0050862 GO:0051092 GO:0051225 GO:0051301 GO:0061481 GO:0070301 GO:0071356 GO:1901224 GO:1902231 GO:1902546 GO:1905053 GO:2001235 GO:2001272
G6PC3,no,GO:0004346 GO:0006094 GO:0015760 GO:0051156
CT62,no,
LOC107984263,no,
LOC105376794,no,
HPD,down,GO:0003868 GO:0042803 GO:0046872 GO:0006559 GO:0006572
CLCA4-AS1,down,
STAB2,no,GO:0005041 GO:0005044 GO:0005509 GO:0005515 GO:0005540 GO:0015035 GO:0030169 GO:0001525 GO:0006897 GO:0006898 GO:0007155 GO:0030214 GO:0042742 GO:0050830
ANKRD20A3P,no,
CEP112,no,
MEIOC,no,
TXNL4A,no,GO:0005515 GO:0000245 GO:0000375 GO:0000398 GO:0007049 GO:0051301
ZNF845,no,GO:0000978 GO:0001228 GO:0046872 GO:0006357 GO:0045944
ACAD11,no,GO:0003995 GO:0004466 GO:0005515 GO:0017099 GO:0050660 GO:0070991 GO:0006635 GO:0033539
TOMM40L,no,GO:0003674 GO:0008320 GO:0015288 GO:0030943 GO:0070678 GO:0006811 GO:0008150 GO:0030150
TCEA3,no,GO:0003677 GO:0005515 GO:0008270 GO:0006351 GO:0006368
LOC101927764,no,
HPS1-AS1,no,
TMEM91,no,GO:0003674 GO:0002244 GO:0008150
PTPN1,no,GO:0003723 GO:0004725 GO:0004726 GO:0005158 GO:0005515 GO:0008270 GO:0019899 GO:0019901 GO:0030971 GO:0045296 GO:0046875 GO:0051721 GO:0006470 GO:0008286 GO:0009966 GO:0009968 GO:0030100 GO:0030948 GO:0030968 GO:0031532 GO:0033157 GO:0034620 GO:0035335 GO:0035791 GO:0036498 GO:0038020 GO:0043407 GO:0043507 GO:0046627 GO:0060338 GO:0060397 GO:0061098 GO:0070373 GO:1902202 GO:1902236 GO:1903896 GO:1903898 GO:1990264 GO:2000646
ATOSA,no,
ZBTB9,no,GO:0000977 GO:0005515 GO:0042802 GO:0046872 GO:0006357
ABHD12,no,GO:0004620 GO:0004622 GO:0008474 GO:0047372 GO:0002084 GO:0006660 GO:0007628 GO:0009395 GO:0010996 GO:0019369 GO:0046464 GO:0046475 GO:0050727 GO:0052651
LOC107986086,no,
CMSS1,no,
COL4A1,no,GO:0005201 GO:0005515 GO:0030020 GO:0048407 GO:0001569 GO:0007420 GO:0007528 GO:0030198 GO:0030855 GO:0038063 GO:0048514 GO:0061304 GO:0061333 GO:0071230 GO:0071711
APBA3,no,GO:0001540 GO:0004857 GO:0005515 GO:0019899 GO:0001701 GO:0007268 GO:0010468 GO:0015031 GO:0043086
TMTC3,no,GO:0000030 GO:0004169 GO:0005515 GO:0034976 GO:0035269 GO:1901800
LOC102724146,no,
POU2F2,no,GO:0000976 GO:0000978 GO:0000981 GO:0003700 GO:0043565 GO:1990837 GO:0006357 GO:0006959 GO:0032755 GO:0045944 GO:0098586
FTO,no,GO:0008198 GO:0016740 GO:0035515 GO:0035516 GO:0043734 GO:1990931 GO:1990984 GO:0001659 GO:0006307 GO:0010883 GO:0035552 GO:0035553 GO:0040014 GO:0042245 GO:0044065 GO:0060612 GO:0061157 GO:0070350 GO:0070989 GO:0080111 GO:0090335
GFI1,no,GO:0000976 GO:0000978 GO:0001227 GO:0003700 GO:0005515 GO:0046872 GO:1990837 GO:0000083 GO:0000122 GO:0006357 GO:0010956 GO:0010957 GO:0010977 GO:0016032 GO:0030097 GO:0032088 GO:0034121 GO:0045892 GO:0051569 GO:0070105 GO:0071222
EEF1D,no,GO:0003677 GO:0003746 GO:0005085 GO:0005515 GO:0008135 GO:0045296 GO:0006414 GO:0043123 GO:0050790 GO:0071479
CMC1,no,
TRIM35,no,GO:0003674 GO:0008270 GO:0061630 GO:0006915 GO:0016567 GO:0043065 GO:0044790 GO:0045087 GO:0045930
LOC100130987,no,
CHKB-DT,no,
SHQ1,no,GO:0005515 GO:0051082 GO:0000493 GO:0022618 GO:0043065 GO:1904874 GO:2000233
FBXW10,down,
ELP4,no,GO:0000993 GO:0005515 GO:0008607 GO:0002098 GO:0006357 GO:0006368 GO:0006417 GO:0050790
LINC02693,no,
NSUN7,no,GO:0003723 GO:0008168 GO:0032259
KCNAB1,no,GO:0004033 GO:0005249 GO:0015459 GO:0019904 GO:0044325 GO:0070402 GO:0140678 GO:0006813 GO:0071805 GO:1901379 GO:1902259 GO:1902260 GO:1903817
GRIP2,no,GO:0030159 GO:0035254 GO:0007219 GO:0014824 GO:0045777 GO:0098887 GO:0099003
CHRNG,up,GO:0005231 GO:0005515 GO:0015267 GO:0015464 GO:0022848 GO:0030594 GO:1904315 GO:0006936 GO:0007165 GO:0007268 GO:0007271 GO:0034220 GO:0042391 GO:0050877 GO:0060079
HTD2,no,GO:0004317 GO:0008659 GO:0008693 GO:0018812 GO:0019171 GO:0047451 GO:0006633 GO:0046949
JMJD8,no,GO:0005515 GO:0006110 GO:0043123 GO:1903302 GO:1903672
KIAA1143,no,
SNORA31B,down,
FRAS1,no,GO:0005201 GO:0046872 GO:0002009 GO:0003338 GO:0007154 GO:0009653 GO:0015031 GO:0030326 GO:0043588 GO:0060021
TMSB4X,no,GO:0003723 GO:0003785 GO:0005515 GO:0019899 GO:0007015 GO:0007253 GO:0030334 GO:0032088 GO:0032717 GO:0033209 GO:0042989 GO:0043536 GO:0050727 GO:1901222 GO:1901223 GO:1903026 GO:1905273 GO:2001028 GO:2001171
MIR3654,no,
H2AJ,no,GO:0003674 GO:0003677 GO:0030527 GO:0046982 GO:0008150
CDK9,no,GO:0000978 GO:0001223 GO:0003677 GO:0003682 GO:0004672 GO:0004674 GO:0004693 GO:0005515 GO:0005524 GO:0008353 GO:0019901 GO:0097322 GO:0106310 GO:0006281 GO:0006282 GO:0006366 GO:0006367 GO:0006368 GO:0006468 GO:0007346 GO:0008283 GO:0009410 GO:0010613 GO:0031056 GO:0031297 GO:0031440 GO:0032968 GO:0043923 GO:0045944 GO:0051147 GO:0051726 GO:0071345 GO:0120187 GO:1903654 GO:1903655 GO:1903839
ADM2,no,GO:0005179 GO:0044877 GO:0001525 GO:0003073 GO:0006468 GO:0007189 GO:0007586 GO:0007631 GO:0010460 GO:0010628 GO:0045766 GO:0045776
