gene,regulated,GO_IDS
CNDP2,no,GO:0004180 GO:0008233 GO:0016805 GO:0046872 GO:0070573 GO:0103046 GO:0006508
CCDC124,no,GO:0003713 GO:0003723 GO:0006366 GO:0007049 GO:0045893 GO:0051301
SPATC1L,no,GO:0003674 GO:0005515 GO:0034237 GO:0007283 GO:0008150 GO:0008154 GO:0010739 GO:2000481
SNORA105A,no,
GARIN5A,no,
PTTG1IP,no,GO:0002039 GO:0003674 GO:0005515 GO:0006606 GO:0031398 GO:0043518 GO:1902254
PRELID1,no,GO:0005515 GO:1990050 GO:0006915 GO:0010917 GO:0010950 GO:0015914 GO:0043066 GO:0045580 GO:0051881 GO:0070234 GO:0090201 GO:0097035 GO:0120009 GO:1901857 GO:2001140
FAM133B,no,
ASPHD1,no,GO:0051213 GO:0018193
REEP6,no,GO:0005515 GO:0007029 GO:0032386 GO:0050908
TENT2,no,GO:0004652 GO:0005515 GO:0005524 GO:0016779 GO:0034062 GO:0045182 GO:0046872 GO:0070566 GO:0002244 GO:0006378 GO:0021766 GO:0030182 GO:0031123 GO:0043489 GO:0043631 GO:0060041 GO:0071044 GO:0099170 GO:0140235 GO:0140245 GO:1990603 GO:2000626
MSH3,no,GO:0003690 GO:0003697 GO:0005515 GO:0005524 GO:0019899 GO:0030983 GO:0032137 GO:0032139 GO:0032142 GO:0032181 GO:0032357 GO:0042803 GO:0140664 GO:0006281 GO:0006298 GO:0006312 GO:0016447 GO:0043570 GO:0045910 GO:0051096
TMEM161B,no,
FIBP,no,GO:0017134 GO:0008543 GO:0070527
DRAP1,no,GO:0001046 GO:0001091 GO:0003677 GO:0003713 GO:0003714 GO:0005515 GO:0016251 GO:0017025 GO:0042802 GO:0046982 GO:0000122 GO:0006355 GO:0006366 GO:0045944
GNPTAB,no,GO:0003976 GO:0005509 GO:0005515 GO:0007040 GO:0016256 GO:0033299 GO:0046835
EFL1,no,GO:0003746 GO:0003924 GO:0005525 GO:0043022 GO:0006414 GO:0042256 GO:0046039
BLMH,no,GO:0004177 GO:0004180 GO:0004197 GO:0005515 GO:0008234 GO:0042802 GO:0000209 GO:0006508 GO:0009410 GO:0009636 GO:0043418
TIMM44,no,GO:0005515 GO:0005524 GO:0051087 GO:0006626 GO:0006886 GO:0030150
ZC3H12C,no,GO:0003674 GO:0003729 GO:0004521 GO:0005515 GO:0046872 GO:0008150 GO:0090502
METTL13,no,GO:0005515 GO:0008168 GO:0000122 GO:0032259 GO:1902807
RAF1,no,GO:0004672 GO:0004674 GO:0004709 GO:0005515 GO:0005524 GO:0019899 GO:0031267 GO:0042802 GO:0043539 GO:0046872 GO:0106310 GO:0000165 GO:0006468 GO:0006915 GO:0007165 GO:0007190 GO:0008285 GO:0008286 GO:0008625 GO:0030154 GO:0030878 GO:0031333 GO:0033138 GO:0035019 GO:0035023 GO:0035773 GO:0035994 GO:0042060 GO:0042981 GO:0043066 GO:0043154 GO:0043410 GO:0044342 GO:0045104 GO:0045595 GO:0045944 GO:0048009 GO:0048011 GO:0048538 GO:0060324 GO:0071550 GO:0071902 GO:1902042 GO:2000145
PCYT1A,no,GO:0004105 GO:0005515 GO:0005516 GO:0031210 GO:0042802 GO:0042803 GO:0140678 GO:0006656 GO:0006657
SIGMAR1,no,GO:0004985 GO:0005515 GO:0006869 GO:0007399 GO:0036474 GO:0038003 GO:0043523 GO:0070207
MCAM,no,
PPP4C,no,GO:0004704 GO:0004722 GO:0005515 GO:0017018 GO:0046872 GO:0000724 GO:0010569 GO:0038061 GO:2000779
SNHG30,no,
PPP1R3D,no,GO:0004722 GO:0005515 GO:0008157 GO:2001069 GO:0005977 GO:0005979 GO:0005981
SPAG7,no,
CFAP251,no,
USP32P2,no,
ZFAT-AS1,no,
MVB12A,no,GO:0005515 GO:0008289 GO:0017124 GO:0043130 GO:0016236 GO:0019075 GO:0032510 GO:0032801 GO:0036258 GO:0039702 GO:0042058 GO:0043162 GO:0043328 GO:0046755 GO:0090148
DUSP18,no,GO:0004725 GO:0005515 GO:0008138 GO:0016791 GO:0017017 GO:0017018 GO:0016311 GO:0035335 GO:0035970
LOC105376392,no,
MAP3K14,no,GO:0004672 GO:0004674 GO:0004704 GO:0004709 GO:0005515 GO:0005524 GO:0106310 GO:0000165 GO:0006468 GO:0006955 GO:0007249 GO:0038061 GO:0043123 GO:0051607 GO:0071260
PRDM10,no,GO:0003677 GO:0005515 GO:0008168 GO:0046872 GO:0010468 GO:0032259 GO:0045944
SLAMF8,no,GO:0005515 GO:0038023 GO:0042802 GO:0002232 GO:0002336 GO:0010760 GO:0033860 GO:0042742 GO:0043549 GO:0045577 GO:0060266 GO:0090027 GO:0090383 GO:1902623 GO:2000509
MAP3K1,no,GO:0004672 GO:0004674 GO:0004709 GO:0005515 GO:0005524 GO:0008270 GO:0019901 GO:0106310 GO:0000165 GO:0006468 GO:0038095 GO:0071260
ZKSCAN4,no,GO:0000978 GO:0000981 GO:0005515 GO:0042802 GO:0046872 GO:0006357
COMT,no,GO:0000287 GO:0005515 GO:0008168 GO:0008171 GO:0016206 GO:0102084 GO:0102938 GO:0006629 GO:0016036 GO:0032259 GO:0032502 GO:0042135 GO:0042417 GO:0042420 GO:0042424
JAG2,no,GO:0005112 GO:0005509 GO:0005515 GO:0008083 GO:0001501 GO:0001701 GO:0003016 GO:0007219 GO:0007283 GO:0009912 GO:0016331 GO:0030154 GO:0030155 GO:0030217 GO:0042127 GO:0042475 GO:0042492 GO:0045061 GO:0045747 GO:1990134
SELENOW,no,GO:0016209 GO:0010269 GO:0098869
MSANTD3,no,
COL5A1,no,GO:0005178 GO:0005201 GO:0005515 GO:0008201 GO:0030020 GO:0043394 GO:0046872 GO:0048407 GO:0001568 GO:0003007 GO:0007155 GO:0016477 GO:0030198 GO:0030199 GO:0032964 GO:0035313 GO:0035989 GO:0043588 GO:0045112 GO:0048592 GO:0051128 GO:0097435 GO:1903225
LOC105378973,no,
NUP188,no,GO:0017056 GO:0006405 GO:0006606 GO:0006913 GO:0051028
MDK,no,GO:0005515 GO:0008083 GO:0008201 GO:0035374 GO:1904399 GO:0001662 GO:0002232 GO:0002286 GO:0002690 GO:0007010 GO:0007162 GO:0007165 GO:0007399 GO:0007614 GO:0009410 GO:0009611 GO:0010667 GO:0010718 GO:0010759 GO:0010838 GO:0010976 GO:0010996 GO:0021542 GO:0021681 GO:0021987 GO:0030154 GO:0030279 GO:0030325 GO:0030335 GO:0030421 GO:0032330 GO:0032735 GO:0042246 GO:0043524 GO:0044849 GO:0045582 GO:0045590 GO:0045785 GO:0045893 GO:0046850 GO:0048477 GO:0048714 GO:0050729 GO:0050795 GO:0051384 GO:0051781 GO:0061036 GO:0071673 GO:0090023 GO:0090090 GO:0106015 GO:0106016 GO:0106091 GO:1900026 GO:1903039 GO:1904036 GO:1904996 GO:1905555 GO:1905564 GO:1905653 GO:2000179 GO:2000249 GO:2000347 GO:2000391 GO:2001224
CABP7,no,
CDPF1,no,
ZNF345,no,GO:0000978 GO:0001228 GO:0005515 GO:0046872 GO:1990837 GO:0000122 GO:0006357 GO:0006359 GO:0006366 GO:0006383 GO:0045944
PDGFRL,no,GO:0004992 GO:0005019 GO:0007186 GO:0008150 GO:0035791
BCAS3,no,GO:0003682 GO:0005515 GO:0010698 GO:0016922 GO:0035035 GO:0035091 GO:0042393 GO:0048487 GO:0001525 GO:0006914 GO:0007030 GO:0010595 GO:0031023 GO:0034260 GO:0035148 GO:0042594 GO:0043085 GO:0043547 GO:0043627 GO:0045944 GO:0051491 GO:0051895 GO:0071391 GO:0090316 GO:0090630 GO:2000114 GO:2000251
TCF7,no,GO:0000976 GO:0000978 GO:0000981 GO:0001217 GO:0005515 GO:0008013 GO:1990837 GO:0006355 GO:0006357 GO:0006955 GO:0033153 GO:0042492 GO:0045586 GO:0045892 GO:0060070 GO:0071353
SNORA25,no,
PSME3IP1,no,GO:0005515 GO:0032091 GO:1901799
NDST1-AS1,no,
PSAP,no,GO:0002020 GO:0005515 GO:0005543 GO:0008047 GO:0042803 GO:0097110 GO:1905573 GO:1905574 GO:1905575 GO:1905576 GO:1905577 GO:0006665 GO:0007041 GO:0007193 GO:0010506 GO:0019216 GO:0060736 GO:0060742 GO:1903771 GO:1905572
GMCL1,no,GO:0005515 GO:0042802 GO:0007281 GO:0007283
HDAC3,no,GO:0001222 GO:0003682 GO:0003714 GO:0004407 GO:0005515 GO:0019899 GO:0030332 GO:0031490 GO:0033558 GO:0042826 GO:0051059 GO:0140297 GO:0160008 GO:0160009 GO:0160010 GO:0000122 GO:0001701 GO:0001934 GO:0006325 GO:0006357 GO:0006366 GO:0006476 GO:0007346 GO:0008544 GO:0010832 GO:0031398 GO:0031647 GO:0032008 GO:0032922 GO:0040014 GO:0042307 GO:0042752 GO:0043066 GO:0043433 GO:0045892 GO:0045944 GO:0046329 GO:0051225 GO:0061436 GO:0071498 GO:0120162 GO:1903575 GO:1990679 GO:2000726
EVA1A,no,GO:0005515 GO:0006914 GO:0006915
AFAP1L1,no,
HSDL2-AS1,no,
CHD6,no,GO:0001221 GO:0003677 GO:0003682 GO:0004386 GO:0005524 GO:0008094 GO:0016887 GO:0042393 GO:0140658 GO:0006338 GO:0010468 GO:0045454 GO:0045944
DOP1B,no,GO:0003674 GO:0005515 GO:0006895 GO:0007029 GO:0009880 GO:0015031 GO:0050890
CDC25C,no,GO:0004721 GO:0004725 GO:0005515 GO:0019901 GO:0050699 GO:0000079 GO:0000086 GO:0006470 GO:0007088 GO:0007283 GO:0008283 GO:0010971 GO:0051301 GO:0110032
PIP4K2A,no,GO:0005515 GO:0005524 GO:0016308 GO:0016309 GO:0042803 GO:0010506 GO:0016310 GO:0035855 GO:0046627 GO:0046854 GO:0061909 GO:0090119 GO:0090217 GO:1902635 GO:2000786
PRKAB1,no,GO:0004672 GO:0005515 GO:0019901 GO:0006468 GO:0006633 GO:0007165 GO:0010628 GO:0031669 GO:0035878 GO:0050790 GO:0120162
TMED6,no,
SIAH2,no,GO:0003714 GO:0004842 GO:0005515 GO:0008270 GO:0031624 GO:0061630 GO:0006511 GO:0006915 GO:0007049 GO:0007264 GO:0016567 GO:0031396 GO:0042752 GO:0043066 GO:0043154 GO:0043161 GO:0045892 GO:0048511 GO:0060070 GO:0090090 GO:1990000 GO:2001237
C1orf216,no,
ANKRD6,no,
CFAP70,no,GO:0003674 GO:0003341 GO:0008150 GO:0060271
UBAC2,no,GO:0005515 GO:0016055 GO:0070972 GO:0090090 GO:1904153
ZNF442,no,GO:0000977 GO:0000981 GO:0046872 GO:0006357
SLC25A53,no,GO:0051724 GO:0035352 GO:1990542
C5AR1,no,GO:0004875 GO:0004878 GO:0004930 GO:0001774 GO:0002430 GO:0006935 GO:0006954 GO:0006955 GO:0006968 GO:0007165 GO:0007200 GO:0007202 GO:0007204 GO:0007606 GO:0010575 GO:0010759 GO:0030593 GO:0032494 GO:0038178 GO:0042789 GO:0045766 GO:0048143 GO:0050679 GO:0050830 GO:0050890 GO:0070374 GO:0090023 GO:0097242 GO:0099172 GO:1902947
LINC02331,no,
NAPEPLD,no,GO:0008270 GO:0032052 GO:0042802 GO:0070290 GO:0102200 GO:0001523 GO:0001659 GO:0009395 GO:0048874 GO:0050729 GO:0070291 GO:0070292 GO:0090336
ZNF223,no,GO:0000978 GO:0000981 GO:0003677 GO:0005515 GO:0046872 GO:0006357 GO:0008150
BLM,no,GO:0000400 GO:0000403 GO:0000405 GO:0002039 GO:0003677 GO:0003678 GO:0003697 GO:0004386 GO:0005515 GO:0005524 GO:0008094 GO:0008270 GO:0009378 GO:0016887 GO:0042802 GO:0042803 GO:0043138 GO:0051880 GO:0061749 GO:0061821 GO:0061849 GO:0140677 GO:1905773 GO:1990814 GO:0000079 GO:0000723 GO:0000724 GO:0000729 GO:0006260 GO:0006268 GO:0006281 GO:0006310 GO:0006974 GO:0007095 GO:0010165 GO:0031297 GO:0032201 GO:0032508 GO:0044806 GO:0045893 GO:0045910 GO:0048478 GO:0051259 GO:0051260 GO:0051782 GO:0061820 GO:0071139 GO:0071479 GO:0072711 GO:0072757 GO:0090329 GO:0090656
RNF213-AS1,no,
SMAD1-AS1,no,
B3GAT2,no,GO:0015018 GO:0046872 GO:0005975 GO:0006486 GO:0016051 GO:0050650
STARD10,no,GO:0005515 GO:0008289 GO:0006869
TNFSF12-TNFSF13,no,
PRIM2,no,GO:0003677 GO:0005515 GO:0046872 GO:0051539 GO:0071667 GO:0006269 GO:0006270 GO:1903934
LOC112268274,no,
CREB3L4,no,GO:0000978 GO:0000981 GO:0001228 GO:0005515 GO:0035497 GO:1990837 GO:0006357 GO:0007283 GO:0030968 GO:0045944
DISC1,no,GO:0005515 GO:0019894 GO:0042802 GO:0044877 GO:0060090 GO:0000226 GO:0001764 GO:0001954 GO:0002052 GO:0006511 GO:0010976 GO:0021846 GO:0021852 GO:0030177 GO:0031929 GO:0032091 GO:0045773 GO:0051560 GO:0051602 GO:0051966 GO:0060070 GO:0060271 GO:0060998 GO:0070050 GO:0071539 GO:0090128 GO:0099175 GO:1905515 GO:2000060
TCTA,no,GO:0003674 GO:0005515 GO:0045671 GO:0072675
BTN2A1,no,GO:0003674 GO:0005102 GO:0001817 GO:0006629 GO:0050852
MRPL2,no,GO:0003723 GO:0003735 GO:0032543
ENTPD1-AS1,no,
TRAF3IP3,no,
WDPCP,no,
RELCH,no,
FECH,no,GO:0004325 GO:0005515 GO:0008198 GO:0020037 GO:0030350 GO:0042803 GO:0051537 GO:0006091 GO:0006783 GO:0008203 GO:0009416 GO:0009589 GO:0010999 GO:0030218 GO:0034379 GO:0046501 GO:0046984 GO:0055072
LOC100996842,no,
RCSD1,no,GO:0051015 GO:0003009 GO:0071474
USP39,no,GO:0004843 GO:0005515 GO:0008270 GO:0000245 GO:0000398 GO:0006397 GO:0007049 GO:0008380 GO:0016579 GO:0051301
TRAPPC11,no,GO:0005515 GO:0006888 GO:0007030 GO:0045054 GO:0048208 GO:0061635 GO:0099022
CD82,no,
CEP76,no,GO:0005515 GO:0046599
LINC00987,no,
FLYWCH2,no,GO:0003723 GO:0008150
POM121L1P,no,
RNF182,no,GO:0004842 GO:0005515 GO:0046872 GO:0016567
INMT-MINDY4,no,
LOXL2,no,GO:0004720 GO:0005044 GO:0005507 GO:0005509 GO:0005515 GO:0009055 GO:0070492 GO:0000122 GO:0001666 GO:0001837 GO:0001935 GO:0002040 GO:0006897 GO:0007155 GO:0007568 GO:0010718 GO:0018057 GO:0022900 GO:0030199 GO:0032332 GO:0036211 GO:0043542 GO:0045892 GO:0046688 GO:0070828 GO:1902455
ZC4H2,no,GO:0005515 GO:0046872 GO:0003358 GO:0006513 GO:0007399 GO:0007528 GO:0021522 GO:0045666 GO:0051091 GO:2000677
MIA3,no,GO:0005515 GO:0038024 GO:0002042 GO:0002687 GO:0006887 GO:0006888 GO:0006897 GO:0007029 GO:0007162 GO:0009306 GO:0015031 GO:0030336 GO:0035459 GO:0042060 GO:0042953 GO:0070973 GO:0090110 GO:0140052 GO:1903038 GO:2000402
BMS1P23,no,
ATM,no,GO:0003677 GO:0004674 GO:0004677 GO:0005515 GO:0005524 GO:0016303 GO:0035173 GO:0042802 GO:0044877 GO:0047485 GO:0106310 GO:0000077 GO:0000425 GO:0000723 GO:0000724 GO:0001541 GO:0001666 GO:0001756 GO:0002331 GO:0006302 GO:0006303 GO:0006468 GO:0006974 GO:0006977 GO:0007094 GO:0007095 GO:0007131 GO:0007140 GO:0007143 GO:0007165 GO:0007420 GO:0007507 GO:0008340 GO:0008630 GO:0009791 GO:0010212 GO:0010506 GO:0010628 GO:0016570 GO:0018105 GO:0030335 GO:0030889 GO:0032210 GO:0032212 GO:0033151 GO:0035264 GO:0036092 GO:0036289 GO:0042159 GO:0042770 GO:0042981 GO:0043065 GO:0043517 GO:0043525 GO:0045141 GO:0045785 GO:0045944 GO:0046777 GO:0048538 GO:0048599 GO:0051402 GO:0051726 GO:0051972 GO:0071044 GO:0071300 GO:0071480 GO:0071481 GO:0071500 GO:0090398 GO:0090399 GO:0097694 GO:0097695 GO:1900034 GO:1901796 GO:1903626 GO:1903978 GO:1904262 GO:1904354 GO:1904358 GO:1904884 GO:1905843
TM4SF19,no,
AMZ2P1,no,
EEF1AKMT4-ECE2,no,GO:0004222 GO:0008757 GO:0046872 GO:0007420 GO:0007507 GO:0010002 GO:0016485 GO:0032259
STK17A,no,GO:0004674 GO:0005524 GO:0106310 GO:0006468 GO:0006915 GO:0035556 GO:0043065 GO:2000271 GO:2000377
RSL1D1-DT,no,
RETREG3,no,GO:0005515 GO:0140506 GO:0010976 GO:0030574 GO:0061709 GO:0071786
ZNF799,no,GO:0000977 GO:0000981 GO:0046872 GO:0006357
TLK2,no,GO:0004674 GO:0005515 GO:0005524 GO:0042802 GO:0106310 GO:0006325 GO:0006468 GO:0006974 GO:0007049 GO:0007059 GO:0010507 GO:0018105 GO:0032435 GO:0035556 GO:0051179 GO:0071480 GO:1902275
LOC105379193,no,
KLHL7,no,GO:0005515 GO:0042802 GO:0042803 GO:0016567
C9orf72,no,GO:0005085 GO:0005515 GO:0031267 GO:0001933 GO:0006897 GO:0006914 GO:0010506 GO:0016239 GO:0032880 GO:0034063 GO:0043547 GO:0048675 GO:0110053 GO:1902774 GO:1903432 GO:1904425 GO:2000785
RAB15,no,GO:0003924 GO:0005515 GO:0005525 GO:0006904 GO:0009306 GO:0017157 GO:0032482 GO:0032869 GO:0072659 GO:1903307
FZD4,no,GO:0001540 GO:0004896 GO:0004930 GO:0005515 GO:0017147 GO:0019955 GO:0030165 GO:0031625 GO:0038023 GO:0042803 GO:0042813 GO:0044877 GO:0046982 GO:0001570 GO:0007186 GO:0007223 GO:0007605 GO:0010812 GO:0016055 GO:0019221 GO:0030182 GO:0030335 GO:0030947 GO:0031987 GO:0034446 GO:0035426 GO:0035567 GO:0042701 GO:0043507 GO:0045893 GO:0051091 GO:0060070 GO:0061299 GO:0061301 GO:0061304 GO:0071300 GO:0110135 GO:0150012 GO:1990830
COBLL1,no,
PIM1,no,GO:0004674 GO:0005515 GO:0005524 GO:0008134 GO:0030145 GO:0043024 GO:0106310 GO:0006468 GO:0006915 GO:0007049 GO:0022898 GO:0043066 GO:0043433 GO:0045893 GO:0046777 GO:0050821 GO:0060045 GO:0070561 GO:0090336 GO:1902033 GO:1905062 GO:1990748
KRT18,no,GO:0003723 GO:0005198 GO:0005515 GO:0097110 GO:0098641 GO:0007049 GO:0009653 GO:0033209 GO:0043001 GO:0043066 GO:0045104 GO:0097191 GO:0097284 GO:0098609
MOAP1,no,GO:0005515 GO:0031625 GO:0001844 GO:0006914 GO:0008625 GO:0008630 GO:0042981 GO:0043065 GO:0090200 GO:0097190 GO:0097192 GO:2000786
OPN3,no,GO:0004930 GO:0005502 GO:0005503 GO:0005515 GO:0008020 GO:0009881 GO:0007186 GO:0007602 GO:0009583 GO:0009584 GO:0009637 GO:0030216 GO:0042752 GO:0043066 GO:0046326 GO:0048022 GO:0048023 GO:0071482 GO:0071492 GO:1901857
PLEKHA2,no,GO:0001968 GO:0005515 GO:0008289 GO:0030165 GO:0043236 GO:0043325 GO:0001954
CPEB1,no,GO:0000900 GO:0003730 GO:0005515 GO:0008135 GO:0035925 GO:0043022 GO:0046872 GO:0006397 GO:0006412 GO:0032869 GO:0071230 GO:0071456 GO:1900365 GO:2000766
SLC16A6,no,GO:0005515 GO:0008028 GO:0015293 GO:0015718 GO:0055085
SETD4,no,GO:0016279 GO:0042799 GO:0042800 GO:0006954 GO:0018023 GO:0018026 GO:0032755 GO:0032760 GO:0044648 GO:0050729 GO:0071863 GO:0097692
SENP6,no,GO:0005515 GO:0070139 GO:0016925 GO:0016926 GO:0070646 GO:0090169 GO:0090234
LOC390877,no,
WNT10B,no,GO:0005109 GO:0005125 GO:0005515 GO:0048018 GO:0000086 GO:0000122 GO:0001649 GO:0002062 GO:0006366 GO:0006629 GO:0007224 GO:0010971 GO:0014835 GO:0030182 GO:0030217 GO:0030501 GO:0030855 GO:0030858 GO:0032434 GO:0043065 GO:0045165 GO:0045444 GO:0045582 GO:0045599 GO:0045669 GO:0045899 GO:0048627 GO:0048641 GO:0048741 GO:0050680 GO:0050821 GO:0050909 GO:0051091 GO:0051885 GO:0060070 GO:0060346 GO:0061196 GO:0071300 GO:0071320 GO:0071374 GO:0071425 GO:0090263 GO:0120163 GO:1902035
MRPS24,no,GO:0003723 GO:0003735 GO:0008150 GO:0032543
SYNJ1,no,GO:0003723 GO:0004438 GO:0004439 GO:0008022 GO:0017124 GO:0034595 GO:0034596 GO:0043812 GO:0043813 GO:0044877 GO:0052629 GO:0052658 GO:1990175 GO:0006661 GO:0006836 GO:0007420 GO:0007612 GO:0014015 GO:0016082 GO:0016191 GO:0032526 GO:0034097 GO:0036092 GO:0043647 GO:0046488 GO:0046855 GO:0046856 GO:0048260 GO:0048488 GO:0048489 GO:0061024 GO:1904980
LMAN2L,no,GO:0005515 GO:0005537 GO:0046872 GO:0006457 GO:0006888 GO:0015031
MFSD14CP,no,GO:0005515 GO:0022857 GO:0055085
TRIM13,no,GO:0003713 GO:0004842 GO:0005515 GO:0008270 GO:0061630 GO:0009653 GO:0010332 GO:0010942 GO:0016239 GO:0016567 GO:0030433 GO:0032897 GO:0043123 GO:0043161 GO:0044790 GO:0045087 GO:0045893 GO:0051092 GO:0051865 GO:1904380
WDR20,no,
NLE1,no,
GEMIN7,no,GO:0005515 GO:0000387 GO:0000398
KAZN,no,GO:0005515 GO:0031424
SLC22A5,no,GO:0005515 GO:0005524 GO:0015226 GO:0015293 GO:0015651 GO:0030165 GO:0042910 GO:1901235 GO:0006814 GO:0009609 GO:0015697 GO:0015879 GO:0034341 GO:0034612 GO:0060731 GO:0070715 GO:0150104 GO:1900749 GO:1902270 GO:1902603 GO:1990961
LINC00839,no,
IRAK3,no,GO:0000287 GO:0004674 GO:0005515 GO:0005524 GO:0019901 GO:0042803 GO:0046982 GO:0001819 GO:0001960 GO:0002755 GO:0006468 GO:0009615 GO:0010933 GO:0010936 GO:0019221 GO:0032088 GO:0032494 GO:0032496 GO:0032695 GO:0032715 GO:0032720 GO:0034122 GO:0035556 GO:0042177 GO:0043242 GO:0043244 GO:0043330 GO:0043407 GO:0045824 GO:0046777 GO:0051092 GO:0070498 GO:0070555
ZNF395,no,GO:0000978 GO:0000987 GO:0001228 GO:0003677 GO:0003700 GO:0046872 GO:0006355 GO:0006357 GO:0045944
DRP2,no,GO:0008270 GO:0007417 GO:0050808 GO:0099536
GAS5-AS1,no,
RNF39,no,GO:0005515 GO:0046872 GO:0061630 GO:0008150 GO:0010468 GO:0016567 GO:0045087
ABCB4,no,GO:0005515 GO:0005524 GO:0005548 GO:0042626 GO:0042910 GO:0090554 GO:0090555 GO:0099038 GO:0140359 GO:0006629 GO:0032376 GO:0032782 GO:0042908 GO:0045332 GO:0055085 GO:0055088 GO:0061092 GO:0099040 GO:1901557 GO:1903413 GO:2001140
VCP,no,GO:0003723 GO:0005515 GO:0005524 GO:0008289 GO:0016887 GO:0019903 GO:0019904 GO:0031593 GO:0031625 GO:0035800 GO:0036435 GO:0042288 GO:0042802 GO:0043531 GO:0044389 GO:0140036 GO:1904288 GO:1990381 GO:0006281 GO:0006302 GO:0006734 GO:0006888 GO:0006914 GO:0006919 GO:0006974 GO:0010498 GO:0010918 GO:0016236 GO:0016567 GO:0019079 GO:0019985 GO:0030433 GO:0030968 GO:0030970 GO:0031334 GO:0032436 GO:0032510 GO:0034605 GO:0035617 GO:0036297 GO:0036503 GO:0042981 GO:0043161 GO:0045184 GO:0045732 GO:0045879 GO:0046034 GO:0050807 GO:0051228 GO:0061857 GO:0070842 GO:0071712 GO:0072389 GO:0090263 GO:0097352 GO:0106300 GO:1903006 GO:1903007 GO:1903715 GO:1903843 GO:1903862 GO:1905634 GO:2000158 GO:2001171
BAZ1A,no,GO:0003677 GO:0004402 GO:0005515 GO:0046872 GO:0006261 GO:0006275 GO:0006334 GO:0006338 GO:0006355 GO:0006357 GO:0031445 GO:0045740
MARK3,no,GO:0004674 GO:0005515 GO:0005524 GO:0048156 GO:0050321 GO:0106310 GO:0000226 GO:0006468 GO:0018105 GO:0032092 GO:0035331 GO:0035556 GO:0036289
PTGR3,no,GO:0003674 GO:0008270 GO:0016491 GO:0036132 GO:0047522 GO:0006693 GO:0008150 GO:0045599
AP1M1,no,GO:0005515 GO:0035615 GO:0006886 GO:0016192 GO:0032438 GO:0035646 GO:0060155 GO:1903232
LOC105372295,no,
ITCH,no,GO:0004842 GO:0005515 GO:0016874 GO:0019787 GO:0043021 GO:0044389 GO:0045236 GO:0061630 GO:1990763 GO:0000209 GO:0001558 GO:0002669 GO:0002870 GO:0006511 GO:0006513 GO:0006915 GO:0006954 GO:0016567 GO:0032088 GO:0032480 GO:0035519 GO:0035739 GO:0043066 GO:0043161 GO:0045087 GO:0045732 GO:0046329 GO:0046718 GO:0050687 GO:0051607 GO:0051865 GO:0070423 GO:0070534 GO:0070936 GO:0090085 GO:1902036 GO:2000562 GO:2000646
FAM199X,no,
KCMF1,no,GO:0008270 GO:0061630 GO:0016567 GO:0099536
ZNF658,no,GO:0000976 GO:0000978 GO:0001228 GO:0046872 GO:0006357 GO:0042254 GO:0045892 GO:0045944 GO:0071294
BMPR1A,no,GO:0004674 GO:0004675 GO:0005025 GO:0005515 GO:0005524 GO:0019211 GO:0036122 GO:0042803 GO:0043539 GO:0046332 GO:0046872 GO:0098821 GO:0001525 GO:0001649 GO:0001701 GO:0001707 GO:0001756 GO:0001880 GO:0002053 GO:0002062 GO:0003148 GO:0003151 GO:0003161 GO:0003171 GO:0003183 GO:0003186 GO:0003203 GO:0003215 GO:0003222 GO:0003223 GO:0003272 GO:0006468 GO:0006955 GO:0007179 GO:0007398 GO:0009950 GO:0009953 GO:0010628 GO:0010629 GO:0010665 GO:0010862 GO:0014032 GO:0014912 GO:0021953 GO:0021983 GO:0021998 GO:0030324 GO:0030501 GO:0030509 GO:0032915 GO:0035019 GO:0035137 GO:0035912 GO:0042475 GO:0042733 GO:0045669 GO:0045944 GO:0048352 GO:0048368 GO:0048378 GO:0048382 GO:0048568 GO:0048589 GO:0050673 GO:0050679 GO:0050768 GO:0051148 GO:0060021 GO:0060043 GO:0060045 GO:0060391 GO:0060412 GO:0060914 GO:0060928 GO:0061312 GO:0061626 GO:0071363 GO:0071773 GO:0071902 GO:1902895 GO:1904414 GO:1904707 GO:1905285 GO:1905292 GO:2000772
OSR2,no,GO:0000977 GO:0000981 GO:0001228 GO:0005515 GO:0043565 GO:0046872 GO:1990837 GO:0000122 GO:0001655 GO:0001656 GO:0001823 GO:0002062 GO:0006357 GO:0008284 GO:0009790 GO:0009792 GO:0010628 GO:0030154 GO:0030501 GO:0033687 GO:0035115 GO:0035116 GO:0036023 GO:0042474 GO:0042476 GO:0042733 GO:0045893 GO:0045944 GO:0048704 GO:0050679 GO:0060021 GO:0060272 GO:0060322 GO:0060349 GO:0061029 GO:0072089 GO:0072498 GO:2000648
ZNF486,no,GO:0000978 GO:0000981 GO:0003674 GO:0046872 GO:0006355 GO:0006357 GO:0008150
PLK2,no,GO:0004674 GO:0005515 GO:0005524 GO:0043008 GO:0106310 GO:0000082 GO:0000278 GO:0002862 GO:0006468 GO:0006977 GO:0007052 GO:0007265 GO:0007613 GO:0010508 GO:0016525 GO:0018105 GO:0032465 GO:0032486 GO:0043066 GO:0043123 GO:0045732 GO:0046599 GO:0048167 GO:0060291 GO:0060292 GO:0071866 GO:0090050 GO:2000773
CCDC191,no,
ANKRD42,no,GO:0051059 GO:0051092
FHOD3,no,GO:0005515 GO:0051015 GO:0030837 GO:0030866 GO:0045214 GO:0055003
